id	TMB
TCGA-C8-A12O	0.789473684210526
TCGA-GM-A2DC	0.315789473684211
TCGA-A2-A1G0	0.421052631578947
TCGA-BH-A0AZ	1.13157894736842
TCGA-D8-A1JL	2.07894736842105
TCGA-AR-A1AQ	0.763157894736842
TCGA-A8-A09D	0.578947368421053
TCGA-A7-A13F	0.789473684210526
TCGA-B6-A0X4	0.447368421052632
TCGA-BH-A0AV	1.18421052631579
TCGA-Z7-A8R5	0.315789473684211
TCGA-A2-A04T	1.81578947368421
TCGA-E9-A1N3	0.526315789473684
TCGA-A2-A0CK	0.289473684210526
TCGA-OL-A6VR	0.157894736842105
TCGA-E2-A2P6	2.28947368421053
TCGA-A2-A0CW	1.26315789473684
TCGA-A8-A092	1.57894736842105
TCGA-AR-A251	3.42105263157895
TCGA-C8-A12M	1.05263157894737
TCGA-LL-A5YL	1.13157894736842
TCGA-OL-A6VQ	0.657894736842105
TCGA-A2-A1G6	0.0526315789473684
TCGA-AR-A1AR	1.15789473684211
TCGA-BH-A18M	0.631578947368421
TCGA-BH-A1FC	2.26315789473684
TCGA-AO-A03V	1.13157894736842
TCGA-AN-A0XP	0.526315789473684
TCGA-BH-A0BF	0.5
TCGA-D8-A1XT	0.789473684210526
TCGA-B6-A0X5	0.710526315789474
TCGA-BH-A0HL	0.578947368421053
TCGA-A2-A0EW	0.289473684210526
TCGA-EW-A1IW	1.36842105263158
TCGA-D8-A1Y1	4.76315789473684
TCGA-BH-A0BT	0.421052631578947
TCGA-D8-A1XF	0.684210526315789
TCGA-BH-A1ES	0.315789473684211
TCGA-EW-A2FR	0.710526315789474
TCGA-C8-A1HL	0.657894736842105
TCGA-C8-A12N	0.421052631578947
TCGA-BH-A1F8	2.76315789473684
TCGA-BH-A0AY	0.842105263157895
TCGA-E2-A1IE	0.421052631578947
TCGA-BH-A18G	28.0263157894737
TCGA-BH-A18N	0.763157894736842
TCGA-AC-A2FB	0.105263157894737
TCGA-GM-A2D9	8.28947368421053
TCGA-AC-A23H	95.8947368421053
TCGA-AQ-A54O	0.5
TCGA-EW-A2FS	0.421052631578947
TCGA-AR-A1AH	1.60526315789474
TCGA-A8-A081	1.86842105263158
TCGA-A2-A4S2	0.710526315789474
TCGA-E2-A15K	0.894736842105263
TCGA-BH-A5IZ	1.39473684210526
TCGA-AN-A0XU	2.21052631578947
TCGA-E9-A1R2	1.23684210526316
TCGA-A2-A1FX	0.368421052631579
TCGA-B6-A0IN	0.473684210526316
TCGA-E9-A1RD	0.447368421052632
TCGA-PL-A8LZ	1.39473684210526
TCGA-AC-A4ZE	1
TCGA-AO-A0JB	1.5
TCGA-C8-A1HN	0.947368421052632
TCGA-A7-A13D	2.05263157894737
TCGA-A2-A0SY	2.60526315789474
TCGA-C8-A1HG	0.868421052631579
TCGA-WT-AB41	0.815789473684211
TCGA-BH-A18L	0.789473684210526
TCGA-E2-A10A	0.394736842105263
TCGA-A2-A0YJ	1.10526315789474
TCGA-A8-A06T	0.605263157894737
TCGA-E2-A15C	0.578947368421053
TCGA-A2-A3XX	0.605263157894737
TCGA-BH-AB28	0.447368421052632
TCGA-S3-AA15	0.184210526315789
TCGA-LL-A5YM	0.447368421052632
TCGA-PL-A8LV	1.97368421052632
TCGA-C8-A12L	1.55263157894737
TCGA-B6-A40B	0.947368421052632
TCGA-BH-A0HO	0.315789473684211
TCGA-BH-A0BD	0.368421052631579
TCGA-AN-A04A	0.605263157894737
TCGA-A1-A0SK	1.26315789473684
TCGA-S3-A6ZG	0.868421052631579
TCGA-AC-A7VB	0.473684210526316
TCGA-B6-A0RV	0.710526315789474
TCGA-AC-A62Y	1.31578947368421
TCGA-A8-A07Z	0.473684210526316
TCGA-A7-A2KD	0.605263157894737
TCGA-D8-A1JM	0.842105263157895
TCGA-S3-AA14	0.263157894736842
TCGA-AC-A3QQ	0.631578947368421
TCGA-E9-A3HO	1.23684210526316
TCGA-A2-A0YI	0.210526315789474
TCGA-AN-A0AJ	1.55263157894737
TCGA-EW-A1PD	1.5
TCGA-AN-A046	118.447368421053
TCGA-LL-A5YO	0.526315789473684
TCGA-A8-A075	1.52631578947368
TCGA-D8-A1JN	3
TCGA-AR-A0TX	6.07894736842105
TCGA-A8-A0AB	0.552631578947368
TCGA-LD-A7W6	0.473684210526316
TCGA-D8-A27I	0.578947368421053
TCGA-A2-A0SV	0.710526315789474
TCGA-3C-AALI	9.42105263157895
TCGA-D8-A1JG	2.39473684210526
TCGA-PE-A5DC	2.02631578947368
TCGA-C8-A1HO	0.447368421052632
TCGA-BH-A0DK	1.86842105263158
TCGA-AC-A3OD	0.605263157894737
TCGA-GI-A2C8	2.13157894736842
TCGA-E9-A1RF	2.78947368421053
TCGA-3C-AALJ	0.736842105263158
TCGA-LL-A5YN	0.5
TCGA-GM-A2DK	0.368421052631579
TCGA-C8-A8HP	1.86842105263158
TCGA-E2-A158	1.89473684210526
TCGA-C8-A132	1.07894736842105
TCGA-AR-A0U2	1.05263157894737
